162
158
157
157
153
163
176
154
169
160
140
149
147
159
137
156
150
156
122
155
135
154
153
153
157
155
163
163
165
158
158
158
153
163
168
158
168
160
150
155
143
139
115
130
143
146
153
120
85
89
86
71
74
76
69
79
83
97
90
107
78
79
110
105
134
153
157
168
172
164
139
165
165
142
133
165
167
166
146
150
170
175
169
145
150
158
184
114
154
165
165
159
157
156
149
160
145
153
151
155
155
