71
65
65
65
65
72
73
69
45
65
64
64
63
64
66
74
72
69
67
65
66
73
75
73
70
70
70
45
45
43
65
64
65
61
70
66
58
60
70
79
81
76
68
72
63
73
65
69
73
73
69
70
70
66
72
60
66
45
63
69
68
68
65
64
64
64
69
66
